FULLPOLICY_NB,POLICYEFFECTIVE_DT,ACCOUNTING_MONTH,INSUREDITEM_TP,POLICYRATEDSTATE_TP,RATEDCOUNTY_TP,ZIP,HAZARD_SCORE,INTEGRATEDCOVERAGE_TP,PROPERTYCOVERAGESUBTYPE_TP,CONSTRUCTION_TP,ROOF_TP,DWELLINGSQUAREFEET_CT,DWELLINGSTORY_CT,HOME_AGE_YR,HAS_MORTGAGE,RATEDINSUREDAGE_CT,MERITPOINT_CT,CREDITMODEL_CD,AGENT_CHANNEL,DIRECTWRITTENPREMIUM_AM,EARNEDPREMIUM_AM,TAX_AM,COMMISSION_EXPENSE_AM,ADMIN_EXPENSE_AM,PPCVRGLIMIT_AM,GROSSLOSSPAIO_AM,CLAIMCOUNT_CT,EARNEDEXPOSURE_CT,WRITENEXPOSURE_CT,POLICYTERM_CT,SEASONAL_IN,MULTIPRODUCTDISCOUNT_FLAG,DelequencyFlag,DiscountRate,New_Existing_Recurring_Flag,NETLOSS_PAID_AM,POLICY_RENEWED_FLAG
HA00015310,2023-07-03,2023-07,19,12,1851,33156,0.05,HO6,2537,1,5,3068,1,39,False,66,1,INTRNL06,Independent,2224.68,2057.83,100.11,333.7,116.74,249915.65,0.0,0,1.0,1.0,12,False,True,False,0.1136,Existing,0.0,True
HA00015311,2025-11-01,2025-11,18,48,1155,76101,0.13,HO3,2511,1,5,2207,2,18,True,32,10,INTRNL06,Independent,2647.17,2448.63,119.12,397.08,129.42,760871.05,0.0,0,1.0,1.0,12,False,False,False,0.085,Recurring,0.0,True
HA00015312,2022-06-03,2022-06,19,48,113,77494,0.55,HO6,2511,6,1,3090,2,21,False,56,9,INTRNL06,Independent,2251.71,2082.83,101.33,337.76,117.55,1870776.69,0.0,0,0.4986,0.5,6,False,True,False,0.0674,New,0.0,True
HA00015313,2023-07-25,2023-07,18,48,1386,77494,0.26,HO3,2500,1,5,2833,1,46,True,49,8,ASSIST03,Direct,3673.49,3397.98,165.31,293.88,160.2,367459.48,0.0,0,1.0,1.0,12,False,False,False,0.0196,New,0.0,True
HA00015314,2022-08-28,2022-08,18,12,832,32205,0.25,HO3,2511,1,1,1397,3,23,False,54,2,INTRNL06,Independent,841.54,778.42,37.87,126.23,75.25,220563.31,0.0,0,1.0,1.0,12,False,False,False,0.0089,New,0.0,True
HA00015315,2023-01-09,2023-01,18,06,1824,95816,0.05,HO3,2511,1,5,2626,2,33,True,34,9,INTRNL06,Independent,2188.24,2024.12,98.47,328.24,115.65,405175.25,0.0,0,1.0,1.0,12,False,False,False,0.0461,New,0.0,True
HA00015316,2024-03-15,2024-03,18,06,479,95814,0.64,HO3,2511,6,3,1732,1,33,False,85,5,ASSIST03,Independent,1764.97,1632.6,79.42,264.75,102.95,983776.86,0.0,0,1.0,1.0,12,False,False,False,0.014,New,0.0,True
HA00015317,2024-03-09,2024-03,18,12,1078,33139,0.57,HO3,2511,2,5,2169,1,62,True,34,8,ASSIST03,Independent,2390.58,2211.29,107.58,358.59,121.72,1443532.24,0.0,0,1.0,1.0,12,False,False,False,0.1315,Recurring,0.0,True
HA00015318,2025-05-12,2025-05,18,36,561,14201,0.24,HO3,2500,1,5,1514,1,47,True,30,2,INTRNL06,Captive,1575.47,1457.31,70.9,157.55,97.26,354361.95,0.0,0,1.0,1.0,12,False,False,False,0.0308,New,0.0,False
HA00015319,2023-09-03,2023-09,18,12,693,34201,0.35,HO3,2537,1,1,1429,1,37,True,35,5,ASSIST03,Independent,1385.44,1281.53,62.34,207.82,91.56,252794.8,0.0,0,1.0,1.0,12,False,False,True,0.1067,Recurring,0.0,True
HA00015320,2025-10-05,2025-10,18,18,1454,60901,0.11,HO3,2511,1,2,1417,2,14,True,45,8,INTRNL06,Captive,813.26,752.27,36.6,81.33,74.4,389870.92,0.0,0,0.4986,0.5,6,False,False,False,0.1247,Recurring,0.0,True
HA00015321,2023-11-19,2023-11,18,12,458,32205,0.6,HO3,2511,2,3,2690,2,58,False,42,3,ASSIST03,Captive,2508.85,2320.69,112.9,250.88,125.27,901221.87,0.0,0,0.4986,0.5,6,False,False,True,0.0168,New,0.0,True
HA00015322,2024-02-13,2024-02,18,18,1917,62701,0.46,HO3,2511,6,2,2220,1,26,False,42,9,ASSIST01,Captive,2098.0,1940.65,94.41,209.8,112.94,644072.99,0.0,0,1.0,1.0,12,False,True,False,0.0429,New,0.0,True
HA00015323,2022-05-23,2022-05,18,48,1098,76102,0.27,HO3,2511,2,3,1121,1,10,True,58,2,INTRNL06,Independent,791.5,732.14,35.62,118.72,73.74,299300.49,0.0,0,1.0,1.0,12,False,True,False,0.1331,Recurring,0.0,True
HA00015324,2025-04-27,2025-04,18,48,1804,79901,0.94,HO3,2511,1,1,2677,2,62,False,52,3,ASSIST03,Captive,1538.53,1423.14,69.23,153.85,96.16,485676.81,33803.36,3,1.0,1.0,12,False,True,True,0.1089,Existing,28803.36,True
HA00015325,2022-09-29,2022-09,19,48,1690,79901,0.29,HO6,2537,6,1,800,1,1,True,56,9,ASSIST03,Independent,837.47,774.66,37.69,125.62,75.12,666085.0,0.0,0,1.0,1.0,12,False,True,True,0.1523,Recurring,0.0,True
HA00015326,2025-08-16,2025-08,18,12,1122,33004,0.41,HO3,2511,1,1,1977,1,39,True,32,9,INTRNL06,Independent,1359.42,1257.46,61.17,203.91,90.78,383955.93,9947.0,1,1.0,1.0,12,False,False,False,0.1487,Recurring,8947.0,True
HA00015327,2023-03-02,2023-03,18,06,1201,91301,0.12,HO3,2500,2,2,3014,1,14,False,54,8,INTRNL06,Independent,3466.38,3206.4,155.99,519.96,153.99,747597.93,0.0,0,1.0,1.0,12,True,False,False,0.0327,Existing,0.0,True
HA00015328,2022-02-15,2022-02,7,12,1120,33060,0.41,MHO,2511,2,2,2480,1,31,True,56,1,INTRNL06,Independent,2707.27,2504.22,121.83,406.09,131.22,357120.0,0.0,0,0.4986,0.5,6,False,True,False,0.0377,New,0.0,True
HA00015329,2022-04-05,2022-04,18,18,1147,60901,0.37,HO3,2500,1,1,1507,3,25,True,49,9,INTRNL06,Independent,1154.95,1068.33,51.97,173.24,84.65,668643.4,0.0,0,0.4986,0.5,6,False,True,False,0.0771,Existing,0.0,True
HA00015330,2022-03-05,2022-03,18,12,1369,33629,0.55,HO3,2500,4,1,1220,1,60,True,42,1,ASSIST03,Direct,1541.97,1426.32,69.39,123.36,96.26,541409.6,30952.14,1,1.0,1.0,12,False,True,False,0.0568,New,25952.14,True
HA00015331,2023-02-17,2023-02,18,18,1388,60601,0.64,HO3,2511,2,2,2325,2,26,False,41,2,ASSIST03,Captive,4563.68,4221.4,205.37,456.37,186.91,529842.58,0.0,0,1.0,1.0,12,False,False,False,0.0315,New,0.0,True
HA00015332,2024-10-29,2024-10,7,12,778,33705,0.44,MHO,2537,6,5,2077,2,56,True,55,2,ASSIST03,Direct,1439.68,1331.7,64.79,115.17,93.19,784145.19,25694.7,1,0.4986,0.5,6,False,False,False,0.0178,New,20694.7,True
HA00015333,2023-04-04,2023-04,20,48,1597,77001,0.35,HO2,2500,2,1,2786,2,26,True,54,1,INTRNL06,Independent,2105.04,1947.16,94.73,315.76,113.15,527070.41,0.0,0,0.4986,0.5,6,False,True,False,0.0949,Existing,0.0,True
HA00015334,2025-12-03,2025-12,18,06,1200,94601,0.15,HO3,2511,1,1,1346,1,31,True,34,9,INTRNL06,Independent,1372.87,1269.9,61.78,205.93,91.19,180654.04,0.0,0,1.0,1.0,12,False,False,False,0.0094,New,0.0,False
HA00015335,2023-04-15,2023-04,19,48,1186,76102,0.06,HO6,2537,6,3,2860,1,48,False,54,8,INTRNL06,Captive,3533.0,3268.02,158.98,353.3,155.99,1098353.22,0.0,0,1.0,1.0,12,False,True,False,0.063,New,0.0,True
HA00015336,2024-03-20,2024-03,18,18,619,61401,0.52,HO3,2511,4,1,1500,1,16,False,49,9,INTRNL06,Direct,1679.01,1553.08,75.56,134.32,100.37,684898.39,0.0,0,0.4986,0.5,6,False,True,False,0.0657,Existing,0.0,True
HA00015337,2023-05-21,2023-05,18,06,1714,95816,0.48,HO3,2511,6,2,2185,2,61,True,48,10,ASSIST03,Independent,1587.87,1468.78,71.45,238.18,97.64,609218.29,0.0,0,1.0,1.0,12,False,False,True,0.0631,Existing,0.0,True
HA00015338,2025-01-01,2025-01,18,18,607,60615,0.97,HO3,2500,1,1,2649,1,24,True,51,2,ASSIST03,Independent,2147.83,1986.74,96.65,322.17,114.43,399211.53,4247.53,1,1.0,1.0,12,False,True,True,0.0786,Existing,0.0,True
HA00015339,2022-03-25,2022-03,19,48,778,75201,0.45,HO6,2500,1,2,2842,1,1,False,42,9,INTRNL06,Independent,3034.9,2807.28,136.57,455.24,141.05,468262.6,0.0,0,0.4986,0.5,6,False,False,False,0.0704,Existing,0.0,False
HA00015340,2022-02-28,2022-02,18,48,894,77845,0.09,HO3,2511,1,1,1932,2,34,True,59,9,ASSIST01,Independent,2041.92,1888.78,91.89,306.29,111.26,231840.0,0.0,0,1.0,1.0,12,False,False,False,0.0445,Existing,0.0,True
HA00015341,2024-11-10,2024-11,19,48,1295,75215,0.25,HO6,2511,1,3,2048,1,44,False,57,4,INTRNL06,Independent,3341.66,3091.04,150.37,501.25,150.25,339138.54,0.0,0,1.0,1.0,12,False,False,False,0.1328,Recurring,0.0,True
HA00015342,2024-07-06,2024-07,19,26,269,49120,0.82,HO6,2511,2,3,2327,1,40,True,66,2,ASSIST03,Independent,2817.37,2606.07,126.78,422.61,134.52,412376.3,0.0,0,1.0,1.0,12,False,False,False,0.0388,New,0.0,True
HA00015343,2022-06-06,2022-06,19,12,1622,33701,0.38,HO6,2500,2,1,2620,2,14,True,42,9,INTRNL06,Independent,3008.18,2782.57,135.37,451.23,140.25,389416.6,0.0,0,1.0,1.0,12,False,False,False,0.1432,Recurring,0.0,True
HA00015344,2025-09-14,2025-09,18,06,1510,91201,0.24,HO3,2511,4,1,2788,1,24,True,40,2,ASSIST03,Independent,3453.28,3194.28,155.4,517.99,153.6,786863.11,0.0,0,1.0,1.0,12,True,False,False,0.0206,New,0.0,True
HA00015345,2023-07-30,2023-07,18,48,471,76101,0.82,HO3,2500,6,5,1709,1,22,True,46,3,ASSIST01,Independent,1591.26,1471.92,71.61,238.69,97.74,1514850.19,0.0,0,1.0,1.0,12,False,True,False,0.1007,Existing,0.0,False
HA00015346,2024-04-16,2024-04,18,06,335,90802,0.27,HO3,2537,6,1,3307,1,40,True,55,8,INTRNL06,Independent,4017.74,3716.41,180.8,602.66,170.53,936320.08,0.0,0,1.0,1.0,12,False,True,False,0.0753,New,0.0,True
HA00015347,2023-11-11,2023-11,19,26,1164,48503,0.59,HO6,2537,6,2,2255,2,50,True,27,9,INTRNL06,Independent,2906.12,2688.16,130.78,435.92,137.18,586300.0,0.0,0,1.0,1.0,12,False,False,False,0.006,New,0.0,False
HA00015348,2022-07-22,2022-07,19,06,572,91101,0.33,HO6,2511,1,3,2321,1,34,False,54,2,INTRNL06,Independent,2027.72,1875.64,91.25,304.16,110.83,280503.43,0.0,0,1.0,1.0,12,False,True,False,0.1015,Existing,0.0,True
HA00015349,2025-02-03,2025-02,18,36,833,12601,0.13,HO3,2511,2,2,2669,1,11,True,41,2,INTRNL06,Independent,2204.79,2039.43,99.22,330.72,116.14,527150.95,0.0,0,1.0,1.0,12,True,False,False,0.1197,Recurring,0.0,True
HA00015350,2025-02-19,2025-02,18,06,1601,93001,0.25,HO3,2500,1,1,4096,1,60,False,21,2,ASSIST01,Direct,6941.67,6421.04,312.38,555.33,258.25,374224.01,30291.63,1,1.0,1.0,12,False,False,False,0.1029,Recurring,27791.63,False
HA00015351,2022-11-14,2022-11,18,48,1816,77002,0.63,HO3,2511,2,1,3093,3,13,False,49,9,INTRNL06,Independent,3250.7,3006.9,146.28,487.6,147.52,290969.36,0.0,0,1.0,1.0,12,False,False,False,0.0539,Existing,0.0,True
HA00015352,2025-04-20,2025-04,19,48,1486,77002,0.83,HO6,2500,1,1,3054,3,39,False,64,6,INTRNL06,Captive,5767.38,5334.83,259.53,576.74,223.02,341467.5,0.0,0,1.0,1.0,12,False,False,False,0.1383,Recurring,0.0,True
HA00015353,2025-09-01,2025-09,20,06,1661,93101,0.53,HO2,2500,1,1,2493,3,33,True,57,9,INTRNL06,Direct,2649.87,2451.13,119.24,211.99,129.5,425168.76,0.0,0,1.0,1.0,12,False,False,False,0.0109,New,0.0,True
HA00015354,2023-02-10,2023-02,18,48,1629,76101,0.46,HO3,2537,1,1,1755,2,35,True,47,5,INTRNL06,Independent,1433.92,1326.38,64.53,215.09,93.02,674119.05,0.0,0,1.0,1.0,12,False,False,False,0.0474,New,0.0,True
HA00015355,2024-09-12,2024-09,19,48,1334,78201,0.17,HO6,2500,1,1,1572,1,36,True,54,5,INTRNL06,Independent,1413.8,1307.77,63.62,212.07,92.41,214039.57,0.0,0,1.0,1.0,12,False,False,False,0.1149,Recurring,0.0,True
HA00015356,2024-08-06,2024-08,18,06,1918,92618,0.58,HO3,2511,2,1,1479,1,69,True,36,8,ASSIST01,Independent,1360.03,1258.03,61.2,204.0,90.8,1209170.81,0.0,0,0.4986,0.5,6,False,False,False,0.0971,Recurring,0.0,False
HA00015357,2024-12-29,2024-12,18,36,1113,14201,0.54,HO3,2537,1,1,2036,1,22,False,39,9,ASSIST03,Independent,3016.83,2790.57,135.76,452.52,140.5,493015.75,0.0,0,0.4986,0.5,6,False,False,False,0.0628,Existing,0.0,True
HA00015358,2025-03-29,2025-03,7,06,744,94501,0.77,MHO,2511,1,1,2484,2,34,True,43,9,INTRNL06,Independent,1951.65,1805.28,87.82,292.75,108.55,376345.02,0.0,0,1.0,1.0,12,False,True,False,0.0791,New,0.0,True
HA00015359,2025-06-17,2025-06,18,12,334,33629,0.39,HO3,2500,1,5,2111,2,30,True,47,2,ASSIST03,Independent,1519.25,1405.31,68.37,227.89,95.58,282918.74,0.0,0,1.0,1.0,12,False,True,False,0.1549,Recurring,0.0,True
HA00015360,2025-03-07,2025-03,18,06,1881,90210,0.83,HO3,2500,2,1,2298,2,18,True,39,2,ASSIST03,Independent,1439.0,1331.08,64.76,215.85,93.17,782231.98,3153.5,1,1.0,1.0,12,False,False,False,0.0752,Existing,0.0,True
HA00015361,2023-05-10,2023-05,18,36,330,13202,0.21,HO3,2511,1,1,2158,1,36,True,41,8,INTRNL06,Independent,1842.96,1704.74,82.93,276.44,105.29,326275.16,0.0,0,1.0,1.0,12,False,False,False,0.0845,Recurring,0.0,True
HA00015362,2023-11-10,2023-11,18,26,1412,48198,0.13,HO3,2500,4,2,1981,1,44,False,70,1,INTRNL06,Independent,2451.06,2267.23,110.3,367.66,123.53,824160.59,0.0,0,1.0,1.0,12,False,False,False,0.0226,New,0.0,True
HA00015363,2025-06-24,2025-06,18,12,859,33060,0.33,HO3,2500,2,2,1914,1,55,False,58,9,INTRNL06,Independent,1760.59,1628.55,79.23,264.09,102.82,426149.13,0.0,0,1.0,1.0,12,True,True,False,0.0279,New,0.0,True
HA00015364,2025-06-20,2025-06,18,06,920,90401,0.35,HO3,2511,4,1,2093,1,10,True,46,9,INTRNL06,Direct,1827.98,1690.88,82.26,146.24,104.84,385112.0,0.0,0,1.0,1.0,12,False,True,False,0.0314,New,0.0,False
HA00015365,2025-09-21,2025-09,18,36,563,13202,0.11,HO3,2500,2,1,2722,1,1,False,45,2,INTRNL06,Captive,4063.41,3758.65,182.85,406.34,171.9,253830.97,0.0,0,1.0,1.0,12,False,False,False,0.0181,New,0.0,True
HA00015366,2025-12-16,2025-12,20,48,1933,77845,0.12,HO2,2500,2,1,2562,1,17,False,57,3,INTRNL06,Captive,3927.27,3632.72,176.73,392.73,167.82,462207.6,0.0,0,0.4986,0.5,6,True,False,False,0.0175,New,0.0,True
HA00015367,2024-04-14,2024-04,7,18,1302,60510,0.08,MHO,2500,6,3,1589,2,32,True,45,7,INTRNL06,Direct,1748.23,1617.11,78.67,139.86,102.45,425996.81,0.0,0,1.0,1.0,12,False,True,False,0.1143,Recurring,0.0,True
HA00015368,2022-07-13,2022-07,18,12,531,33125,0.84,HO3,2511,1,1,1585,1,22,False,31,2,INTRNL06,Independent,3338.05,3087.7,150.21,500.71,150.14,283714.81,3730.88,1,1.0,1.0,12,False,False,False,0.0327,New,2730.88,True
HA00015369,2022-11-04,2022-11,18,12,1810,33629,0.37,HO3,2500,1,2,1675,1,44,True,58,3,INTRNL06,Direct,1857.29,1717.99,83.58,148.58,105.72,201000.0,0.0,0,1.0,1.0,12,False,False,False,0.0395,Existing,0.0,True
HA00015370,2023-05-21,2023-05,18,12,147,32801,0.62,HO3,2511,2,1,1665,3,43,True,33,8,ASSIST03,Direct,1248.03,1154.43,56.16,99.84,87.44,325123.77,0.0,0,0.4986,0.5,6,False,False,False,0.0216,New,0.0,True
HA00015371,2022-10-08,2022-10,20,12,1609,33629,0.26,HO2,2511,1,1,1308,1,35,False,60,10,INTRNL06,Direct,1703.25,1575.51,76.65,136.26,101.1,261776.7,0.0,0,1.0,1.0,12,False,False,False,0.0553,Existing,0.0,True
HA00015372,2023-11-06,2023-11,18,48,1446,77001,0.03,HO3,2537,6,1,2366,2,44,False,61,9,INTRNL06,Independent,1507.67,1394.59,67.85,226.15,95.23,2014488.12,0.0,0,0.4986,0.5,6,False,False,False,0.0764,Existing,0.0,True
HA00015373,2024-07-21,2024-07,19,06,1210,91101,0.26,HO6,2511,1,1,3028,1,45,True,61,8,INTRNL06,Independent,1866.7,1726.7,84.0,280.0,106.0,634201.03,0.0,0,1.0,1.0,12,False,False,False,0.0077,New,0.0,True
HA00015374,2023-12-16,2023-12,19,12,1428,33156,0.26,HO6,2500,1,2,2745,2,52,False,41,4,INTRNL06,Independent,3646.68,3373.18,164.1,547.0,159.4,392500.38,0.0,0,1.0,1.0,12,False,True,False,0.0616,New,0.0,True
HA00015375,2023-08-31,2023-08,18,48,1145,77001,0.65,HO3,2500,1,2,1644,1,22,True,44,9,INTRNL06,Independent,1480.16,1369.15,66.61,222.02,94.4,568382.19,0.0,0,0.4986,0.5,6,False,False,False,0.135,Recurring,0.0,True
HA00015376,2023-04-28,2023-04,18,48,1111,75215,0.35,HO3,2537,1,1,3357,1,19,True,41,9,ASSIST01,Captive,3905.0,3612.12,175.72,390.5,167.15,402840.0,0.0,0,1.0,1.0,12,False,False,False,0.0409,Existing,0.0,True
HA00015377,2025-05-31,2025-05,18,48,1829,78201,0.76,HO3,2537,1,1,2680,2,1,False,49,4,ASSIST03,Independent,3890.02,3598.27,175.05,583.5,166.7,494695.5,1185.8,1,0.4986,0.5,6,False,False,True,0.0318,New,0.0,True
HA00015378,2022-04-27,2022-04,18,48,777,75215,0.58,HO3,2511,1,5,2091,2,63,True,38,10,INTRNL06,Direct,1544.98,1429.11,69.52,123.6,96.35,284208.84,0.0,0,1.0,1.0,12,False,True,False,0.0831,Existing,0.0,True
HA00015379,2024-08-25,2024-08,18,48,947,77019,0.44,HO3,2500,1,3,3691,1,90,True,59,7,ASSIST03,Independent,5567.11,5149.58,250.52,835.07,217.01,442920.0,0.0,0,1.0,1.0,12,False,False,True,0.0357,Existing,0.0,True
HA00015380,2022-07-11,2022-07,18,12,1348,33060,0.46,HO3,2500,4,1,2734,1,32,False,62,2,ASSIST03,Independent,3066.22,2836.25,137.98,459.93,141.99,636791.77,0.0,0,1.0,1.0,12,True,False,False,0.1293,Recurring,0.0,True
HA00015381,2024-02-27,2024-02,19,12,1431,33629,0.19,HO6,2511,1,3,2497,2,36,True,44,4,INTRNL06,Captive,2098.0,1940.65,94.41,209.8,112.94,502491.92,0.0,0,0.4986,0.5,6,False,False,False,0.0047,New,0.0,True
HA00015382,2023-09-10,2023-09,18,12,292,32003,0.82,HO3,2500,4,1,2142,2,42,False,45,9,INTRNL06,Captive,1688.92,1562.25,76.0,168.89,100.67,1254318.2,0.0,0,1.0,1.0,12,False,False,False,0.0634,Existing,0.0,True
HA00015383,2023-05-31,2023-05,18,12,747,33980,0.79,HO3,2511,1,2,2166,2,36,False,67,2,ASSIST03,Direct,3130.59,2895.8,140.88,250.45,143.92,302254.97,8456.47,1,1.0,1.0,12,False,False,True,0.0441,New,3456.47,True
HA00015384,2022-11-03,2022-11,18,06,822,94601,0.3,HO3,2537,2,3,1873,1,51,True,49,9,ASSIST03,Independent,2910.62,2692.32,130.98,436.59,137.32,359831.32,0.0,0,1.0,1.0,12,False,False,True,0.1088,Recurring,0.0,False
HA00015385,2023-06-16,2023-06,7,48,803,78202,0.53,MHO,2500,2,2,2135,2,49,False,56,8,INTRNL06,Independent,1899.08,1756.65,85.46,284.86,106.97,399537.24,0.0,0,1.0,1.0,12,False,True,False,0.1155,Existing,0.0,True
HA00015386,2022-05-02,2022-05,7,48,1008,79901,0.75,MHO,2500,2,1,1536,1,37,False,69,7,INTRNL06,Independent,1802.13,1666.97,81.1,270.32,104.06,1107121.62,0.0,0,1.0,1.0,12,False,False,False,0.0739,Existing,0.0,True
HA00015387,2023-10-11,2023-10,18,06,405,95814,0.38,HO3,2511,2,1,3464,1,36,True,39,6,INTRNL06,Independent,4325.12,4000.74,194.63,648.77,179.75,498816.0,0.0,0,0.4986,0.5,6,False,True,False,0.0693,New,0.0,True
HA00015388,2023-08-15,2023-08,19,12,255,32901,0.04,HO6,2537,6,1,2539,1,10,False,45,9,INTRNL06,Independent,2097.23,1939.94,94.38,314.58,112.92,772148.41,0.0,0,0.4986,0.5,6,False,False,False,0.0622,Existing,0.0,True
HA00015389,2025-03-23,2025-03,18,18,1899,60647,0.54,HO3,2511,2,1,2367,1,32,False,55,10,ASSIST03,Captive,3083.29,2852.04,138.75,308.33,142.5,591091.89,0.0,0,1.0,1.0,12,False,True,False,0.099,Existing,0.0,True
HA00015390,2024-05-19,2024-05,19,12,1683,32801,0.57,HO6,2537,4,1,3533,1,32,True,36,2,INTRNL06,Independent,2738.44,2533.06,123.23,410.77,132.15,788402.9,0.0,0,0.4986,0.5,6,False,True,False,0.0284,New,0.0,True
HA00015391,2025-04-07,2025-04,19,12,1552,32901,0.48,HO6,2511,1,1,2961,1,65,True,27,9,ASSIST03,Independent,3928.89,3634.22,176.8,589.33,167.87,369416.51,0.0,0,1.0,1.0,12,False,False,True,0.0618,Existing,0.0,False
HA00015392,2022-02-28,2022-02,18,48,698,76102,0.37,HO3,2537,1,1,1771,1,48,True,30,2,INTRNL06,Independent,3375.69,3122.51,151.91,506.35,151.27,485908.6,0.0,0,0.4986,0.5,6,False,False,False,0.0693,Existing,0.0,False
HA00015393,2022-10-28,2022-10,18,06,366,92618,0.37,HO3,2537,1,2,2109,3,33,True,48,4,INTRNL06,Independent,3644.13,3370.82,163.99,546.62,159.32,283624.72,0.0,0,1.0,1.0,12,False,False,False,0.0648,Existing,0.0,True
HA00015394,2023-07-07,2023-07,19,12,494,32003,0.14,HO6,2511,1,1,2049,1,28,False,38,9,ASSIST01,Independent,913.43,844.92,41.1,137.01,77.4,267442.38,0.0,0,0.4986,0.5,6,False,False,False,0.0368,Existing,0.0,True
HA00015395,2025-02-14,2025-02,18,36,977,10002,0.01,HO3,2511,1,1,2584,1,18,True,35,9,INTRNL06,Independent,1500.63,1388.08,67.53,225.09,95.02,378233.88,0.0,0,1.0,1.0,12,False,False,False,0.0606,Existing,0.0,False
HA00015396,2025-02-24,2025-02,18,06,267,90401,0.02,HO3,2537,1,3,3198,1,38,True,44,9,ASSIST03,Direct,3270.05,3024.8,147.15,261.6,148.1,383760.0,0.0,0,0.4986,0.5,6,True,False,False,0.0208,New,0.0,True
HA00015397,2025-11-29,2025-11,18,18,464,60637,0.27,HO3,2511,2,1,2108,1,44,False,53,8,ASSIST03,Independent,2284.82,2113.46,102.82,342.72,118.54,526182.17,0.0,0,1.0,1.0,12,False,True,True,0.102,Existing,0.0,True
HA00015398,2023-02-03,2023-02,18,26,1873,48602,0.48,HO3,2511,1,1,1701,1,50,False,40,9,INTRNL06,Independent,2094.23,1937.16,94.24,314.13,112.83,457917.89,0.0,0,1.0,1.0,12,True,False,False,0.0603,Existing,0.0,True
HA00015399,2023-05-30,2023-05,19,12,568,33004,0.04,HO6,2511,1,5,2188,2,76,True,39,9,INTRNL06,Captive,3005.72,2780.29,135.26,300.57,140.17,560397.07,0.0,0,1.0,1.0,12,False,False,False,0.0466,Existing,0.0,True
HA00015400,2024-03-15,2024-03,18,48,1924,77380,0.22,HO3,2500,1,1,2779,2,49,True,55,4,ASSIST03,Captive,1896.06,1753.86,85.32,189.61,106.88,333480.0,0.0,0,0.4986,0.5,6,False,False,False,0.1121,Recurring,0.0,True
HA00015401,2023-05-13,2023-05,18,06,1395,90802,0.96,HO3,2500,2,2,2045,3,30,True,49,6,ASSIST03,Direct,3167.75,2930.17,142.55,253.42,145.03,808666.48,6067.8,1,1.0,1.0,12,False,False,False,0.0701,Existing,1067.8,True
HA00015402,2024-07-30,2024-07,18,12,1291,32084,0.97,HO3,2537,1,3,2088,1,58,False,64,2,ASSIST03,Independent,1573.62,1455.6,70.81,236.04,97.21,256085.51,28113.89,1,0.4986,0.5,6,False,True,False,0.0677,New,23113.89,True
HA00015403,2023-06-12,2023-06,19,48,360,77380,0.34,HO6,2500,2,5,1953,2,25,False,48,9,ASSIST03,Captive,2153.32,1991.82,96.9,215.33,114.6,536725.79,0.0,0,0.4986,0.5,6,False,False,False,0.0471,Existing,0.0,True
HA00015404,2023-02-02,2023-02,18,12,1410,33156,0.38,HO3,2511,6,1,2996,3,35,True,47,9,INTRNL06,Direct,3651.26,3377.42,164.31,292.1,159.54,1228856.68,0.0,0,0.4986,0.5,6,False,True,False,0.08,New,0.0,True
HA00015405,2025-07-12,2025-07,18,48,1457,77845,0.42,HO3,2511,2,1,3226,2,15,True,54,2,INTRNL06,Independent,2671.24,2470.9,120.21,400.69,130.14,464544.0,0.0,0,1.0,1.0,12,False,False,False,0.1142,Recurring,0.0,True
HA00015406,2025-07-10,2025-07,18,36,675,11354,0.39,HO3,2511,2,2,1196,2,50,True,57,10,INTRNL06,Independent,1445.64,1337.22,65.05,216.85,93.37,345619.08,0.0,0,1.0,1.0,12,False,True,False,0.1009,Existing,0.0,True
HA00015407,2025-11-22,2025-11,20,06,1425,90802,0.32,HO2,2500,1,1,2538,1,38,True,56,8,INTRNL06,Independent,3550.37,3284.09,159.77,532.56,156.51,808288.05,0.0,0,1.0,1.0,12,False,False,False,0.0452,Existing,0.0,True
HA00015408,2023-03-12,2023-03,19,06,1961,94501,0.17,HO6,2537,1,1,3213,2,58,False,49,9,ASSIST03,Independent,5750.76,5319.45,258.78,862.61,222.52,470220.01,0.0,0,1.0,1.0,12,True,False,False,0.0334,Existing,0.0,True
HA00015409,2024-04-19,2024-04,20,18,1279,62901,0.97,HO2,2511,1,3,2457,1,38,True,52,8,ASSIST03,Independent,2375.31,2197.16,106.89,356.3,121.26,731293.51,0.0,0,1.0,1.0,12,False,True,False,0.0453,New,0.0,True
HA00015410,2022-12-26,2022-12,18,48,249,77001,0.25,HO3,2511,1,5,3325,1,22,False,60,6,ASSIST03,Direct,4456.79,4122.53,200.56,356.54,183.7,353241.67,0.0,0,1.0,1.0,12,False,True,False,0.1034,Existing,0.0,True
HA00015411,2025-02-26,2025-02,18,36,1193,14604,0.39,HO3,2511,1,2,1666,1,36,True,34,9,INTRNL06,Independent,2349.59,2173.37,105.73,352.44,120.49,440951.67,0.0,0,1.0,1.0,12,False,False,False,0.0271,New,0.0,True
HA00015412,2024-05-13,2024-05,18,36,1500,11201,0.96,HO3,2537,2,3,800,2,55,True,37,10,INTRNL06,Direct,949.31,878.11,42.72,75.94,78.48,697494.74,0.0,0,1.0,1.0,12,False,False,False,0.044,New,0.0,True
