FULLPOLICY_NB,POLICYEFFECTIVE_DT,ACCOUNTING_MONTH,INSUREDITEM_TP,POLICYRATEDSTATE_TP,RATEDCOUNTY_TP,ZIP,HAZARD_SCORE,INTEGRATEDCOVERAGE_TP,PROPERTYCOVERAGESUBTYPE_TP,CONSTRUCTION_TP,ROOF_TP,DWELLINGSQUAREFEET_CT,DWELLINGSTORY_CT,HOME_AGE_YR,HAS_MORTGAGE,RATEDINSUREDAGE_CT,MERITPOINT_CT,CREDITMODEL_CD,AGENT_CHANNEL,DIRECTWRITTENPREMIUM_AM,EARNEDPREMIUM_AM,TAX_AM,COMMISSION_EXPENSE_AM,ADMIN_EXPENSE_AM,PPCVRGLIMIT_AM,GROSSLOSSPAIO_AM,CLAIMCOUNT_CT,EARNEDEXPOSURE_CT,WRITENEXPOSURE_CT,POLICYTERM_CT,SEASONAL_IN,MULTIPRODUCTDISCOUNT_FLAG,DelequencyFlag,DiscountRate,New_Existing_Recurring_Flag,NETLOSS_PAID_AM,POLICY_RENEWED_FLAG
HA00002908,2025-03-17,2025-03,19,48,1980,77001,0.3,HO6,2500,6,1,814,2,3,True,35,6,ASSIST01,Independent,1296.41,1199.18,58.34,194.46,88.89,370644.78,0.0,0,1.0,1.0,12,False,False,False,0.0389,Existing,0.0,True
HA00002909,2024-08-01,2024-08,7,12,1466,33139,0.08,MHO,2511,4,2,2733,2,44,True,30,9,INTRNL06,Independent,2363.1,2185.87,106.34,354.46,120.89,983627.59,0.0,0,0.4986,0.5,6,False,False,False,0.0176,New,0.0,True
HA00002910,2022-07-18,2022-07,18,12,616,33401,0.76,HO3,2511,6,5,3461,1,58,False,65,8,INTRNL06,Direct,4272.62,3952.17,192.27,341.81,178.18,1892149.62,0.0,0,1.0,1.0,12,False,True,False,0.1489,Recurring,0.0,True
HA00002911,2025-12-20,2025-12,18,26,496,49120,0.12,HO3,2500,1,1,3240,2,60,True,57,2,ASSIST03,Independent,2968.85,2746.19,133.6,445.33,139.07,820991.62,4459.52,1,0.4986,0.5,6,False,False,False,0.0112,New,2459.52,True
HA00002912,2023-05-07,2023-05,19,12,755,33139,0.31,HO6,2511,4,1,1781,2,43,True,52,1,ASSIST03,Independent,2407.11,2226.58,108.32,361.07,122.21,767252.46,2402.24,1,0.4986,0.5,6,False,False,False,0.1156,Recurring,902.24,True
HA00002913,2024-06-14,2024-06,18,48,1090,76101,0.14,HO3,2511,1,3,2650,1,14,True,27,6,ASSIST01,Independent,3196.04,2956.34,143.82,479.41,145.88,387515.06,0.0,0,1.0,1.0,12,False,False,False,0.0565,Existing,0.0,False
HA00002914,2022-05-22,2022-05,19,26,1621,48430,0.01,HO6,2500,1,1,1999,2,39,False,68,2,ASSIST03,Captive,1353.83,1252.29,60.92,135.38,90.61,290207.93,0.0,0,0.4986,0.5,6,False,False,True,0.1195,Recurring,0.0,True
HA00002915,2025-08-29,2025-08,7,48,1706,77380,0.5,MHO,2500,4,2,1885,3,32,True,30,2,ASSIST03,Independent,1698.22,1570.85,76.42,254.73,100.95,1165184.74,0.0,0,1.0,1.0,12,False,False,False,0.0398,New,0.0,False
HA00002916,2022-06-14,2022-06,19,12,796,34201,0.84,HO6,2511,2,1,2620,1,58,True,46,9,INTRNL06,Independent,3079.76,2848.78,138.59,461.96,142.39,508780.25,0.0,0,0.4986,0.5,6,False,False,False,0.0132,New,0.0,True
HA00002917,2022-11-10,2022-11,18,06,266,93101,0.61,HO3,2537,1,1,800,1,31,False,70,4,ASSIST01,Independent,1163.1,1075.87,52.34,174.46,84.89,126329.89,0.0,0,1.0,1.0,12,False,False,False,0.1139,Recurring,0.0,True
HA00002918,2022-01-21,2022-01,18,12,195,33401,0.75,HO3,2511,2,2,800,2,53,True,53,2,ASSIST03,Independent,1180.33,1091.81,53.11,177.05,85.41,248955.96,2865.48,1,1.0,1.0,12,False,False,False,0.0662,Existing,1365.48,True
HA00002919,2025-01-10,2025-01,18,12,1234,33004,0.72,HO3,2511,2,5,2279,1,50,True,60,9,INTRNL06,Independent,2977.4,2754.1,133.98,446.61,139.32,826808.8,0.0,0,1.0,1.0,12,False,True,False,0.0617,New,0.0,True
HA00002920,2025-02-28,2025-02,18,18,1354,62220,0.15,HO3,2511,2,2,2592,1,31,True,45,9,INTRNL06,Direct,2075.28,1919.63,93.39,166.02,112.26,968906.49,0.0,0,0.4986,0.5,6,True,True,False,0.0732,New,0.0,True
HA00002921,2024-09-10,2024-09,18,48,772,77840,0.07,HO3,2511,1,5,2022,1,48,False,22,9,INTRNL06,Captive,1812.27,1676.35,81.55,181.23,104.37,434721.67,0.0,0,1.0,1.0,12,False,False,False,0.0441,Existing,0.0,True
HA00002922,2022-11-01,2022-11,18,06,1345,94103,0.44,HO3,2500,4,1,2246,2,15,True,31,10,INTRNL06,Independent,2593.1,2398.62,116.69,388.96,127.79,433985.61,0.0,0,1.0,1.0,12,False,False,False,0.0572,Existing,0.0,True
HA00002923,2023-01-06,2023-01,18,48,1632,76102,0.93,HO3,2537,4,1,2022,1,38,False,45,9,INTRNL06,Direct,2178.07,2014.71,98.01,174.25,115.34,591703.26,14918.19,1,0.4986,0.5,6,False,False,False,0.0401,New,14418.19,True
HA00002924,2024-05-02,2024-05,7,12,1242,33401,0.83,MHO,2511,1,1,1583,1,50,True,35,9,INTRNL06,Captive,1886.6,1745.1,84.9,188.66,106.6,370315.15,0.0,0,1.0,1.0,12,False,False,False,0.005,New,0.0,True
HA00002925,2023-01-19,2023-01,18,48,1715,76101,0.76,HO3,2511,2,1,3236,1,64,True,45,2,ASSIST03,Independent,4831.67,4469.29,217.43,724.75,194.95,836753.39,0.0,0,0.4986,0.5,6,False,True,True,0.1162,Existing,0.0,False
HA00002926,2023-03-21,2023-03,18,12,521,32901,0.57,HO3,2511,1,1,2700,1,41,True,48,9,INTRNL06,Independent,3610.08,3339.32,162.45,541.51,158.3,461227.98,0.0,0,0.4986,0.5,6,False,False,False,0.0318,New,0.0,True
HA00002927,2023-03-01,2023-03,18,48,828,78701,0.54,HO3,2500,1,2,1388,1,13,False,55,7,INTRNL06,Direct,1822.34,1685.66,82.01,145.79,104.67,256834.56,0.0,0,1.0,1.0,12,True,False,False,0.0716,Existing,0.0,True
HA00002928,2022-06-10,2022-06,19,48,2000,79902,0.46,HO6,2511,1,1,2336,2,51,True,47,2,ASSIST03,Independent,2484.03,2297.73,111.78,372.6,124.52,324685.45,0.0,0,1.0,1.0,12,False,False,True,0.0335,New,0.0,True
HA00002929,2025-04-16,2025-04,18,12,1953,32084,0.83,HO3,2511,1,5,1931,1,52,True,31,6,ASSIST01,Direct,3921.89,3627.75,176.49,313.75,167.66,595651.15,0.0,0,1.0,1.0,12,False,True,False,0.0674,Existing,0.0,True
HA00002930,2023-09-21,2023-09,18,06,451,93311,0.49,HO3,2500,1,2,1113,2,23,False,57,10,INTRNL06,Independent,996.06,921.36,44.82,149.41,79.88,221884.32,0.0,0,1.0,1.0,12,False,False,False,0.0694,Existing,0.0,False
HA00002931,2024-06-13,2024-06,20,12,1340,33101,0.65,HO2,2500,2,1,2314,2,5,False,50,9,INTRNL06,Independent,4719.39,4365.44,212.37,707.91,191.58,415524.45,0.0,0,0.4986,0.5,6,False,False,False,0.1235,Recurring,0.0,True
HA00002932,2023-05-05,2023-05,19,48,519,75215,0.75,HO6,2500,1,1,1603,1,1,True,37,9,INTRNL06,Direct,1388.08,1283.97,62.46,111.05,91.64,229773.18,7354.99,1,0.4986,0.5,6,False,False,False,0.1326,Recurring,6354.99,True
HA00002933,2024-10-13,2024-10,18,06,594,94103,0.37,HO3,2500,1,5,2990,3,39,True,55,9,INTRNL06,Independent,3434.73,3177.13,154.56,515.21,153.04,586158.85,0.0,0,0.4986,0.5,6,False,True,False,0.1116,Existing,0.0,True
HA00002934,2022-11-23,2022-11,18,48,1991,79901,0.63,HO3,2511,1,1,1993,2,38,True,21,9,INTRNL06,Independent,2589.73,2395.5,116.54,388.46,127.69,321233.55,0.0,0,1.0,1.0,12,False,False,False,0.0269,New,0.0,True
HA00002935,2023-08-21,2023-08,19,18,779,62701,0.48,HO6,2511,1,3,2103,2,36,True,38,3,ASSIST03,Independent,952.73,881.28,42.87,142.91,78.58,424564.93,1706.65,1,1.0,1.0,12,False,False,False,0.0313,New,206.65,True
HA00002936,2024-10-11,2024-10,18,06,1696,93311,0.73,HO3,2511,2,1,1725,2,32,False,71,5,ASSIST01,Captive,2875.8,2660.12,129.41,287.58,136.27,524713.12,0.0,0,1.0,1.0,12,False,True,False,0.1573,Recurring,0.0,True
HA00002937,2022-10-16,2022-10,19,26,1314,49001,0.2,HO6,2511,1,1,3179,1,39,False,40,9,INTRNL06,Independent,2515.98,2327.28,113.22,377.4,125.48,538517.84,0.0,0,1.0,1.0,12,False,True,False,0.0751,Existing,0.0,True
HA00002938,2023-08-16,2023-08,18,48,678,77001,0.28,HO3,2500,2,1,2497,1,15,False,50,9,INTRNL06,Captive,3210.04,2969.29,144.45,321.0,146.3,615251.13,9994.22,1,0.4986,0.5,6,False,False,False,0.0696,Existing,8994.22,True
HA00002939,2023-07-27,2023-07,18,26,976,48912,0.17,HO3,2511,1,2,2743,1,57,False,40,9,INTRNL06,Independent,1343.63,1242.86,60.46,201.54,90.31,554159.09,0.0,0,1.0,1.0,12,False,False,False,0.05,Existing,0.0,True
HA00002940,2025-10-09,2025-10,18,06,1351,91301,0.33,HO3,2511,1,2,2564,3,43,False,57,2,ASSIST03,Independent,2337.81,2162.47,105.2,350.67,120.13,558225.8,0.0,0,1.0,1.0,12,False,True,False,0.0622,New,0.0,True
HA00002941,2022-01-28,2022-01,18,36,861,10583,0.07,HO3,2500,6,2,1870,1,34,True,44,5,ASSIST01,Independent,1657.18,1532.89,74.57,248.58,99.72,874477.65,0.0,0,1.0,1.0,12,False,True,False,0.1023,Existing,0.0,True
HA00002942,2024-08-11,2024-08,19,18,1614,60602,0.06,HO6,2511,2,2,1607,1,50,False,49,2,ASSIST03,Captive,1317.78,1218.95,59.3,131.78,89.53,484169.16,8241.37,1,0.4986,0.5,6,False,False,False,0.0523,Existing,6741.37,True
HA00002943,2022-02-12,2022-02,18,06,1681,95008,0.45,HO3,2500,1,3,1912,1,10,True,42,9,INTRNL06,Direct,2198.14,2033.28,98.92,175.85,115.94,229440.0,0.0,0,1.0,1.0,12,False,False,False,0.0723,Existing,0.0,True
HA00002944,2023-02-27,2023-02,18,18,812,60301,0.21,HO3,2537,2,2,2989,1,41,True,37,2,ASSIST03,Captive,2647.84,2449.25,119.15,264.78,129.44,530150.52,0.0,0,0.4986,0.5,6,False,True,False,0.0455,New,0.0,True
HA00002945,2022-06-26,2022-06,20,48,181,77845,0.42,HO2,2500,1,1,2547,1,44,False,49,9,INTRNL06,Captive,2651.12,2452.29,119.3,265.11,129.53,501104.17,0.0,0,1.0,1.0,12,False,True,False,0.0736,Existing,0.0,True
HA00002946,2023-06-13,2023-06,18,06,586,95008,0.41,HO3,2511,2,1,1904,1,1,False,58,8,INTRNL06,Captive,1408.49,1302.85,63.38,140.85,92.25,328577.31,0.0,0,0.4986,0.5,6,False,True,False,0.1242,Recurring,0.0,True
HA00002947,2024-08-23,2024-08,18,48,605,77001,0.14,HO3,2511,1,1,2712,2,43,True,35,2,ASSIST03,Captive,3012.53,2786.59,135.56,301.25,140.38,437954.87,0.0,0,1.0,1.0,12,True,True,True,0.0941,Existing,0.0,True
HA00002948,2022-07-17,2022-07,18,12,1092,33060,0.51,HO3,2511,1,5,1720,1,38,False,57,1,ASSIST03,Captive,1644.87,1521.5,74.02,164.49,99.35,233208.86,0.0,0,1.0,1.0,12,False,False,True,0.0237,New,0.0,True
HA00002949,2023-09-02,2023-09,7,06,787,93101,0.58,MHO,2500,6,1,3421,1,48,True,55,2,ASSIST03,Direct,3886.57,3595.08,174.9,310.93,166.6,2126891.41,0.0,0,1.0,1.0,12,False,True,False,0.1224,Recurring,0.0,True
HA00002950,2024-04-21,2024-04,19,26,944,48823,0.13,HO6,2511,4,5,2702,1,10,True,36,9,INTRNL06,Direct,2862.34,2647.66,128.81,228.99,135.87,1329904.15,0.0,0,0.4986,0.5,6,False,True,False,0.0956,Existing,0.0,True
HA00002951,2024-05-02,2024-05,18,36,1754,14604,0.05,HO3,2511,4,5,2782,1,42,False,71,9,INTRNL06,Captive,2765.41,2558.0,124.44,276.54,132.96,1550164.28,0.0,0,1.0,1.0,12,False,True,False,0.1557,Recurring,0.0,True
HA00002952,2022-01-22,2022-01,18,36,1135,12601,0.62,HO3,2537,1,3,2122,1,14,True,37,10,INTRNL06,Captive,3032.47,2805.03,136.46,303.25,140.97,260501.97,0.0,0,1.0,1.0,12,True,False,False,0.0366,New,0.0,True
HA00002953,2025-02-09,2025-02,18,06,1510,95008,0.25,HO3,2500,1,2,927,2,23,False,44,9,INTRNL06,Independent,1197.31,1107.51,53.88,179.6,85.92,184194.81,0.0,0,1.0,1.0,12,False,True,False,0.0756,Existing,0.0,True
HA00002954,2024-12-16,2024-12,18,48,1139,79901,0.13,HO3,2511,1,1,1937,1,12,False,54,9,INTRNL06,Captive,2294.84,2122.73,103.27,229.48,118.85,352290.45,0.0,0,1.0,1.0,12,False,True,False,0.034,New,0.0,True
HA00002955,2024-12-25,2024-12,18,12,1795,33101,0.47,HO3,2537,2,1,1410,3,24,False,47,9,INTRNL06,Independent,1726.79,1597.28,77.71,259.02,101.8,276013.18,0.0,0,0.4986,0.5,6,False,False,False,0.0382,New,0.0,True
HA00002956,2024-04-21,2024-04,7,12,887,33004,0.83,MHO,2500,1,1,2192,2,35,False,42,9,INTRNL06,Direct,2589.75,2395.52,116.54,207.18,127.69,353860.22,0.0,0,1.0,1.0,12,False,False,False,0.0751,Existing,0.0,True
HA00002957,2022-04-08,2022-04,19,12,198,33701,0.75,HO6,2537,1,3,3277,1,13,False,70,9,INTRNL06,Captive,4953.49,4581.98,222.91,495.35,198.6,290371.84,0.0,0,1.0,1.0,12,True,False,False,0.0104,New,0.0,True
HA00002958,2025-03-13,2025-03,19,06,311,94501,0.87,HO6,2537,4,3,2760,1,55,True,52,8,INTRNL06,Captive,3859.51,3570.05,173.68,385.95,165.79,637579.32,10550.79,1,0.4986,0.5,6,False,False,False,0.045,Existing,10050.79,True
HA00002959,2023-03-11,2023-03,19,36,1921,12601,0.26,HO6,2500,4,1,3022,1,4,False,64,9,INTRNL06,Captive,3888.13,3596.52,174.97,388.81,166.64,860936.99,0.0,0,1.0,1.0,12,False,False,False,0.0092,New,0.0,True
HA00002960,2023-09-29,2023-09,18,12,1311,32801,0.92,HO3,2537,1,1,2222,2,1,True,56,9,INTRNL06,Independent,3401.65,3146.53,153.07,510.25,152.05,332865.12,0.0,0,1.0,1.0,12,False,True,False,0.1447,Recurring,0.0,True
HA00002961,2025-01-14,2025-01,20,12,435,32003,0.6,HO2,2500,1,3,2123,2,47,False,39,8,INTRNL06,Captive,2544.71,2353.86,114.51,254.47,126.34,432143.42,0.0,0,0.4986,0.5,6,False,False,False,0.0228,New,0.0,True
HA00002962,2023-08-11,2023-08,18,48,1675,76101,0.44,HO3,2511,1,1,2819,2,56,True,36,9,INTRNL06,Independent,3285.72,3039.29,147.86,492.86,148.57,605904.46,0.0,0,1.0,1.0,12,True,True,False,0.0863,Existing,0.0,True
HA00002963,2022-12-10,2022-12,18,48,1872,77840,0.64,HO3,2537,1,1,3172,1,16,True,31,2,ASSIST03,Captive,2874.99,2659.37,129.37,287.5,136.25,380640.0,28757.88,1,1.0,1.0,12,False,False,True,0.1353,Recurring,27757.88,True
HA00002964,2025-08-10,2025-08,18,48,1352,78201,0.47,HO3,2537,1,1,2267,2,20,True,55,10,INTRNL06,Independent,1937.87,1792.53,87.2,290.68,108.14,326388.69,0.0,0,0.4986,0.5,6,True,False,False,0.1411,Recurring,0.0,True
HA00002965,2023-07-25,2023-07,18,12,772,34201,0.46,HO3,2511,1,1,2533,2,44,False,43,2,ASSIST03,Independent,3358.29,3106.42,151.12,503.74,150.75,364974.83,1821.24,1,0.4986,0.5,6,False,True,True,0.0645,New,321.24,False
HA00002966,2023-09-03,2023-09,20,48,125,77494,0.7,HO2,2511,2,3,1726,3,14,True,43,5,ASSIST01,Independent,1874.36,1733.78,84.35,281.15,106.23,457510.46,0.0,0,1.0,1.0,12,False,True,False,0.0625,Existing,0.0,True
HA00002967,2022-08-31,2022-08,19,18,147,60614,0.01,HO6,2500,1,1,2808,2,19,False,72,2,ASSIST03,Captive,1821.53,1684.92,81.97,182.15,104.65,446611.18,0.0,0,0.4986,0.5,6,False,False,False,0.0428,New,0.0,False
HA00002968,2023-07-15,2023-07,19,48,161,77002,0.68,HO6,2537,4,1,956,2,19,True,49,9,INTRNL06,Direct,1377.94,1274.59,62.01,110.24,91.34,175904.0,0.0,0,1.0,1.0,12,False,False,False,0.0951,Recurring,0.0,True
HA00002969,2024-08-17,2024-08,18,36,1920,10036,0.28,HO3,2511,1,1,2490,2,34,True,54,2,ASSIST03,Independent,2150.7,1989.4,96.78,322.6,114.52,553265.13,0.0,0,0.4986,0.5,6,False,False,True,0.0855,Recurring,0.0,True
HA00002970,2022-02-01,2022-02,18,06,582,95008,0.61,HO3,2500,2,3,2774,2,57,False,68,3,ASSIST03,Independent,4758.21,4401.34,214.12,713.73,192.75,627343.81,0.0,0,0.4986,0.5,6,False,False,False,0.046,Existing,0.0,True
HA00002971,2023-01-26,2023-01,7,48,514,77380,0.16,MHO,2511,4,1,1975,2,10,False,46,2,ASSIST03,Independent,1713.03,1584.55,77.09,256.95,101.39,557330.43,0.0,0,0.4986,0.5,6,True,True,False,0.077,Existing,0.0,True
HA00002972,2022-10-04,2022-10,18,36,1342,10002,0.12,HO3,2500,2,3,1970,2,12,True,43,1,ASSIST03,Independent,1727.03,1597.5,77.72,259.05,101.81,451042.23,0.0,0,1.0,1.0,12,False,False,False,0.0315,Existing,0.0,False
HA00002973,2023-06-16,2023-06,18,06,417,90210,0.63,HO3,2500,1,2,994,1,28,False,53,4,ASSIST03,Independent,751.55,695.18,33.82,112.73,72.55,228127.25,8323.12,1,0.4986,0.5,6,False,False,False,0.1217,Recurring,6323.12,True
HA00002974,2025-03-23,2025-03,19,12,1313,32003,0.47,HO6,2500,4,3,2437,1,18,True,51,10,INTRNL06,Captive,2502.21,2314.54,112.6,250.22,125.07,845038.79,0.0,0,1.0,1.0,12,False,True,False,0.1247,Recurring,0.0,True
HA00002975,2023-01-18,2023-01,18,12,1725,33101,0.71,HO3,2511,2,1,800,2,7,True,55,9,INTRNL06,Independent,1074.64,994.04,48.36,161.2,82.24,286106.6,0.0,0,1.0,1.0,12,False,False,False,0.0058,New,0.0,True
HA00002976,2024-12-27,2024-12,18,36,863,11901,0.11,HO3,2537,1,1,3073,1,3,True,57,1,ASSIST03,Independent,2632.66,2435.21,118.47,394.9,128.98,377106.94,0.0,0,1.0,1.0,12,True,False,False,0.0166,New,0.0,True
HA00002977,2024-06-02,2024-06,18,48,637,78702,0.54,HO3,2511,6,2,1979,2,39,False,63,9,INTRNL06,Independent,2829.03,2616.85,127.31,424.35,134.87,1198327.12,5223.27,1,1.0,1.0,12,False,False,False,0.1468,Recurring,4473.27,True
HA00002978,2022-08-02,2022-08,18,48,727,77845,0.43,HO3,2500,2,1,3441,1,51,True,52,8,INTRNL06,Independent,2167.2,2004.66,97.52,325.08,115.02,581145.24,0.0,0,1.0,1.0,12,False,False,False,0.0653,Existing,0.0,True
HA00002979,2023-01-11,2023-01,18,12,1653,33701,0.85,HO3,2537,6,1,3212,1,42,True,36,2,ASSIST03,Independent,6135.47,5675.31,276.1,920.32,234.06,1028040.5,0.0,0,0.4986,0.5,6,False,False,True,0.0095,New,0.0,False
HA00002980,2024-01-14,2024-01,18,12,1296,34201,0.31,HO3,2500,2,5,3613,1,53,True,32,2,ASSIST03,Independent,5069.27,4689.07,228.12,760.39,202.08,835596.86,0.0,0,1.0,1.0,12,False,False,False,0.1171,Recurring,0.0,True
HA00002981,2022-08-01,2022-08,18,36,1360,10007,0.18,HO3,2511,1,1,1950,2,24,True,58,2,ASSIST03,Direct,1577.25,1458.96,70.98,126.18,97.32,377932.07,3988.28,1,1.0,1.0,12,False,False,False,0.0117,New,2488.28,True
HA00002982,2022-03-20,2022-03,7,36,1000,11720,0.07,MHO,2500,2,5,1710,1,26,False,58,8,INTRNL06,Direct,883.9,817.61,39.78,70.71,76.52,504591.27,0.0,0,0.4986,0.5,6,False,True,False,0.0844,Existing,0.0,True
HA00002983,2023-09-20,2023-09,7,06,1890,90001,0.75,MHO,2511,1,3,2029,2,34,True,59,8,INTRNL06,Independent,1479.45,1368.49,66.58,221.92,94.38,337318.44,7435.63,1,0.4986,0.5,6,False,False,False,0.1143,Recurring,6685.63,True
HA00002984,2023-08-27,2023-08,7,48,616,78201,0.47,MHO,2500,2,5,3027,1,59,False,65,2,ASSIST03,Direct,2523.68,2334.4,113.57,201.89,125.71,860341.61,15094.01,1,1.0,1.0,12,False,False,True,0.0173,New,13094.01,False
HA00002985,2024-02-21,2024-02,18,26,577,48301,0.05,HO3,2511,2,2,1565,1,41,True,54,2,ASSIST03,Independent,894.59,827.5,40.26,134.19,76.84,565375.22,0.0,0,1.0,1.0,12,False,False,True,0.0483,New,0.0,False
HA00002986,2025-11-05,2025-11,7,06,108,90001,0.58,MHO,2537,1,1,1089,1,36,True,58,2,ASSIST03,Captive,937.91,867.57,42.21,93.79,78.14,170041.16,0.0,0,1.0,1.0,12,False,False,False,0.0646,Existing,0.0,True
HA00002987,2024-09-27,2024-09,7,36,1368,11215,0.74,MHO,2511,1,1,1052,2,45,False,51,2,ASSIST03,Independent,882.83,816.62,39.73,132.42,76.48,171001.98,0.0,0,1.0,1.0,12,False,False,False,0.0264,New,0.0,True
HA00002988,2023-11-11,2023-11,19,12,320,33705,0.88,HO6,2537,1,1,1440,2,28,True,41,9,INTRNL06,Independent,1029.57,952.35,46.33,154.44,80.89,249668.89,0.0,0,1.0,1.0,12,False,True,False,0.0674,New,0.0,True
HA00002989,2022-02-27,2022-02,18,48,1570,77494,0.39,HO3,2511,1,1,2570,2,30,True,54,5,ASSIST01,Independent,2770.77,2562.96,124.68,415.62,133.12,533169.43,0.0,0,1.0,1.0,12,False,True,False,0.1591,Recurring,0.0,True
HA00002990,2024-11-15,2024-11,18,18,1564,62220,0.09,HO3,2511,1,3,1394,1,23,False,69,5,ASSIST01,Independent,1470.53,1360.24,66.17,220.58,94.12,293493.01,0.0,0,1.0,1.0,12,False,False,False,0.1102,Recurring,0.0,True
HA00002991,2024-05-30,2024-05,18,48,1438,78702,0.09,HO3,2537,4,1,838,1,20,True,41,9,INTRNL06,Independent,831.27,768.92,37.41,124.69,74.94,261132.97,0.0,0,1.0,1.0,12,False,False,False,0.0489,Existing,0.0,False
HA00002992,2023-03-23,2023-03,18,36,1159,10001,0.01,HO3,2511,2,1,1805,1,34,True,36,8,INTRNL06,Direct,1771.69,1638.81,79.73,141.74,103.15,611849.16,0.0,0,1.0,1.0,12,False,False,False,0.0316,Existing,0.0,True
HA00002993,2022-03-07,2022-03,18,06,1862,90401,0.67,HO3,2500,1,2,2230,1,1,True,21,8,INTRNL06,Captive,1818.16,1681.8,81.82,181.82,104.54,339951.56,0.0,0,1.0,1.0,12,False,False,False,0.0064,New,0.0,True
HA00002994,2025-07-01,2025-07,18,12,709,32801,0.63,HO3,2537,2,3,1754,2,24,False,65,10,INTRNL06,Independent,3749.6,3468.38,168.73,562.44,162.49,191085.59,7363.54,1,0.4986,0.5,6,False,False,False,0.126,Recurring,6863.54,True
HA00002995,2024-12-03,2024-12,18,36,991,10002,0.08,HO3,2511,1,1,1423,1,42,True,47,2,ASSIST03,Captive,1320.91,1221.84,59.44,132.09,89.63,249939.08,0.0,0,0.4986,0.5,6,False,True,False,0.1144,Existing,0.0,True
HA00002996,2025-01-25,2025-01,18,12,1999,32801,0.36,HO3,2511,4,2,800,1,44,True,40,2,ASSIST03,Captive,915.28,846.63,41.19,91.53,77.46,334631.81,2274.11,1,1.0,1.0,12,False,False,True,0.1344,Recurring,774.11,False
HA00002997,2024-10-08,2024-10,19,36,1826,10583,0.06,HO6,2511,1,1,1894,1,50,True,36,2,ASSIST03,Independent,1366.05,1263.6,61.47,204.91,90.98,438672.37,0.0,0,1.0,1.0,12,False,False,True,0.0219,New,0.0,True
HA00002998,2022-08-15,2022-08,18,26,112,48640,0.26,HO3,2500,1,1,2015,1,23,True,60,9,INTRNL06,Independent,2956.74,2734.98,133.05,443.51,138.7,241800.0,0.0,0,1.0,1.0,12,False,True,False,0.1451,Recurring,0.0,True
HA00002999,2024-02-13,2024-02,7,26,374,49601,0.47,MHO,2511,1,2,900,2,13,False,57,9,INTRNL06,Direct,693.62,641.6,31.21,55.49,70.81,198973.44,0.0,0,1.0,1.0,12,False,True,False,0.0873,Existing,0.0,True
HA00003000,2023-11-10,2023-11,18,36,1261,12203,0.36,HO3,2537,1,3,1383,2,29,False,43,10,INTRNL06,Independent,1726.06,1596.61,77.67,258.91,101.78,257980.77,0.0,0,1.0,1.0,12,False,False,False,0.0184,New,0.0,True
HA00003001,2025-12-30,2025-12,18,48,302,77845,0.77,HO3,2537,2,1,1964,1,71,True,46,3,ASSIST03,Independent,2653.8,2454.77,119.42,398.07,129.61,441542.39,0.0,0,1.0,1.0,12,False,False,False,0.0265,New,0.0,True
HA00003002,2023-08-24,2023-08,18,06,1025,91201,0.24,HO3,2511,1,3,835,1,50,True,43,9,INTRNL06,Independent,770.94,713.12,34.69,115.64,73.13,141297.81,0.0,0,1.0,1.0,12,False,False,False,0.0936,Recurring,0.0,True
HA00003003,2023-01-14,2023-01,18,36,1159,10002,0.05,HO3,2511,1,3,801,1,34,True,53,1,ASSIST03,Independent,914.71,846.11,41.16,137.21,77.44,160628.05,0.0,0,1.0,1.0,12,False,False,False,0.1319,Recurring,0.0,True
HA00003004,2025-04-16,2025-04,19,12,359,33060,0.34,HO6,2511,6,3,3603,2,52,False,76,5,ASSIST01,Direct,5723.4,5294.14,257.55,457.87,221.7,2059458.21,0.0,0,1.0,1.0,12,False,False,False,0.0411,Existing,0.0,True
HA00003005,2025-12-21,2025-12,18,12,1480,33101,0.24,HO3,2511,1,1,2721,1,8,True,23,10,INTRNL06,Independent,4478.02,4142.17,201.51,671.7,184.34,918578.85,0.0,0,0.4986,0.5,6,False,False,False,0.0436,New,0.0,False
HA00003006,2023-12-10,2023-12,20,06,1537,94501,0.58,HO2,2511,6,1,2940,1,50,False,49,9,INTRNL06,Independent,2090.72,1933.92,94.08,313.61,112.72,1195839.79,0.0,0,0.4986,0.5,6,False,False,False,0.05,Existing,0.0,False
HA00003007,2022-11-03,2022-11,7,12,1312,32205,0.79,MHO,2511,1,1,2092,1,23,False,37,9,INTRNL06,Independent,2102.33,1944.66,94.6,315.35,113.07,254517.18,0.0,0,1.0,1.0,12,False,False,False,0.047,Existing,0.0,True
HA00003008,2024-02-18,2024-02,18,18,259,60615,0.08,HO3,2537,6,1,2120,1,17,True,57,2,ASSIST03,Independent,4784.64,4425.79,215.31,717.7,193.54,913496.57,0.0,0,1.0,1.0,12,False,False,True,0.1102,Recurring,0.0,False
HA00003009,2023-05-19,2023-05,7,48,173,79902,0.53,MHO,2511,1,3,2589,1,30,False,65,9,INTRNL06,Independent,2569.33,2376.63,115.62,385.4,127.08,425684.01,0.0,0,0.4986,0.5,6,False,False,False,0.0583,Existing,0.0,True
HA00003010,2022-09-25,2022-09,18,12,1870,34201,0.5,HO3,2500,4,2,2267,1,20,True,45,2,ASSIST03,Direct,4193.17,3878.68,188.69,335.45,175.8,627184.69,9136.05,1,0.4986,0.5,6,False,False,False,0.0651,Existing,7136.05,True
